Date,Portfolio,Cash,QQQ,QQQ_holdings,BND,BND_holdings,GLD,GLD_holdings
2017-08-22,227775250.54449108,-79528.0075758594,136305133.65735638,1009650.4247769241,68552619.79435985,1088310.7929451377,22997025.100350697,188176.29713305982
2017-08-23,227576720.9258588,-79528.0075758594,135819704.65292683,1009650.4247769241,68752958.25575648,1088310.7929451377,23083586.02475136,188176.29713305982
2017-08-24,227005279.7155839,-79528.0075758594,135419964.05887643,1009650.4247769241,68652764.11560093,1088310.7929451377,23012079.548682433,188176.29713305982
2017-08-25,226887915.22576404,-79528.0075758594,135134428.46053633,1009650.4247769241,68736256.46467975,1088310.7929451377,23096758.30812382,188176.29713305982
2017-08-28,227707041.76017705,-79528.0075758594,135553210.9235599,1009650.4247769241,68769655.895257,1088310.7929451377,23463702.948936015,188176.29713305982
2017-08-29,228264445.52582815,-79528.0075758594,136086275.41250804,1009650.4247769241,68844803.57616177,1088310.7929451377,23412894.544734214,188176.29713305982
2017-08-30,229843900.5153616,-79528.0075758594,137685361.0370525,1009650.4247769241,68836463.05956392,1088310.7929451377,23401604.426321015,188176.29713305982
2017-08-31,231571389.86664745,-81078.36388068485,138991480.93831688,1008422.5421669639,69495740.46915844,1097801.538952848,23165246.823052816,184114.18597393107
2017-09-01,231310612.53663635,-81078.36388068485,138801324.6001806,1008422.5421669639,69380932.46596023,1097801.538952848,23209433.83437623,184114.18597393107
2017-09-05,230609936.51979098,-81078.36388068485,137555937.53241897,1008422.5421669639,69667883.37557703,1097801.538952848,23467193.975675683,184114.18597393107
2017-09-06,230790312.67578107,-81078.36388068485,137974179.92009354,1008422.5421669639,69549691.64571153,1097801.538952848,23347519.473856676,184114.18597393107
2017-09-07,231576073.1303471,-81078.36388068485,138297451.84984797,1008422.5421669639,69769148.09654498,1097801.538952848,23590551.547834836,184114.18597393107
2017-09-08,230272803.37019712,-81078.36388068485,137099611.56027386,1008422.5421669639,69693177.56997125,1097801.538952848,23561092.60383272,184114.18597393107
2017-09-11,231312206.76479533,-81078.36388068485,138677718.36419997,1008422.5421669639,69482197.18692817,1097801.538952848,23233369.577547885,184114.18597393107
2017-09-12,231611860.06634146,-81078.36388068485,139010515.03689873,1008422.5421669639,69380932.46596023,1097801.538952848,23301490.927363195,184114.18597393107
2017-09-13,231542709.32471135,-81078.36388068485,139200655.98772815,1008422.5421669639,69296548.68830405,1097801.538952848,23126583.012559865,184114.18597393107
2017-09-14,230868511.1383101,-81078.36388068485,138383036.05058545,1008422.5421669639,69338707.07488792,1097801.538952848,23227846.37671743,184114.18597393107
2017-09-15,231236357.26463413,-81078.36388068485,138858411.5086193,1008422.5421669639,69347170.5793367,1097801.538952848,23111853.540558804,184114.18597393107
2017-09-18,230788305.6603261,-81078.36388068485,138676395.05581027,1008422.5421669639,69296548.68830405,1097801.538952848,22896440.280092448,184114.18597393107
2017-09-19,231023715.85885593,-81078.36388068485,138914590.56595346,1008422.5421669639,69245893.29502718,1097801.538952848,22944310.361756008,184114.18597393107
2017-09-20,230351803.50931764,-81078.36388068485,138485869.42230943,1008422.5421669639,69186816.2751068,1097801.538952848,22760196.175782077,184114.18597393107
2017-09-21,229313861.7609648,-81078.36388068485,137637905.7160451,1008422.5421669639,69169906.01733133,1097801.538952848,22587128.391469054,184114.18597393107
2017-09-22,229351127.14399716,-81078.36388068485,137504497.76559672,1008422.5421669639,69237475.85616422,1097801.538952848,22690231.88611693,184114.18597393107
2017-09-25,228292355.9428299,-81078.36388068485,136056290.60615566,1008422.5421669639,69389404.34597006,1097801.538952848,22927739.354584873,184114.18597393107
2017-09-26,228355123.2701167,-81078.36388068485,136408813.80624485,1008422.5421669639,69355567.07929704,1097801.538952848,22671820.74845549,184114.18597393107
2017-09-27,229159688.19826075,-81078.36388068485,137637905.7160451,1008422.5421669639,69144611.82293713,1097801.538952848,22458249.02315921,184114.18597393107
2017-09-28,229171239.18948773,-81078.36388068485,137590251.22670963,1008422.5421669639,69161471.82734625,1097801.538952848,22500594.499312546,184114.18597393107
2017-09-29,230054532.18573046,-81078.36388068485,138581101.46444613,1008422.5421669639,69169906.01733133,1097801.538952848,22384603.06783368,184114.18597393107
2017-10-02,230002241.3522039,-81078.36388068485,138704938.5100296,1008422.5421669639,69142911.58404243,1097801.538952848,22235469.62201256,184114.18597393107
2017-10-03,230342505.45175597,-81078.36388068485,139000359.41437325,1008422.5421669639,69176706.97291018,1097801.538952848,22246517.42835323,184114.18597393107
2017-10-04,230538450.00196183,-81078.36388068485,139133705.81559423,1008422.5421669639,69176706.97291018,1097801.538952848,22309115.57733809,184114.18597393107
2017-10-05,231730587.9250204,-81078.36388068485,140496236.45045665,1008422.5421669639,69125988.76292537,1097801.538952848,22189441.075519077,184114.18597393107
2017-10-06,231949919.186729,-81078.36388068485,140686777.47126433,1008422.5421669639,69049833.97400837,1097801.538952848,22294386.105337027,184114.18597393107
2017-10-09,232037900.9835841,-81078.36388068485,140524810.6792897,1008422.5421669639,69117508.50735447,1097801.538952848,22476660.160820648,184114.18597393107
2017-10-10,232235394.76754063,-81078.36388068485,140629567.4643708,1008422.5421669639,69151329.0229054,1097801.538952848,22535576.644145116,184114.18597393107
2017-10-11,232760238.5029993,-81078.36388068485,141048794.63968417,1008422.5421669639,69185141.16289526,1097801.538952848,22607381.064300567,184114.18597393107
2017-10-12,232580661.83544672,-81078.36388068485,140791595.80557284,1008422.5421669639,69244352.19179256,1097801.538952848,22625792.20196201,184114.18597393107
2017-10-13,233438671.28530586,-81078.36388068485,141334629.251856,1008422.5421669639,69388101.94622561,1097801.538952848,22797018.451104954,184114.18597393107
2017-10-16,233700492.5782482,-81078.36388068485,141820575.78970048,1008422.5421669639,69320473.47846533,1097801.538952848,22640521.673963066,184114.18597393107
2017-10-17,233735311.5261282,-81078.36388068485,142001592.06756383,1008422.5421669639,69328932.79513359,1097801.538952848,22485865.027311485,184114.18597393107
2017-10-18,233369155.05738539,-81078.36388068485,141830069.75803113,1008422.5421669639,69218990.9929099,1097801.538952848,22401172.670325052,184114.18597393107
2017-10-19,233011499.5137102,-81078.36388068485,141306039.63571608,1008422.5421669639,69252803.13289978,1097801.538952848,22533735.10897504,184114.18597393107
2017-10-20,233079955.54569015,-81078.36388068485,141687244.77578634,1008422.5421669639,69083662.86512035,1097801.538952848,22390126.26866414,184114.18597393107
2017-10-23,232249947.82309136,-81078.36388068485,140763006.18943292,1008422.5421669639,69142911.58404243,1097801.538952848,22425108.413496707,184114.18597393107
2017-10-24,232283193.03121394,-81078.36388068485,141001232.47418982,1008422.5421669639,69024464.39956464,1097801.538952848,22338574.5213402,184114.18597393107
2017-10-25,231694084.94351497,-81078.36388068485,140467616.059703,1008422.5421669639,68965291.0606921,1097801.538952848,22342256.187000584,184114.18597393107
2017-10-26,230973838.6197547,-81078.36388068485,140019783.88094282,1008422.5421669639,68880672.76732631,1097801.538952848,22154460.335366268,184114.18597393107
2017-10-27,235308998.23675463,-81078.36388068485,144097743.33143768,1008422.5421669639,69032927.90401343,1097801.538952848,22259405.36518422,184114.18597393107
2017-10-30,235835924.6493894,-81078.36388068485,144421630.75346637,1008422.5421669639,69193621.41846617,1097801.538952848,22301750.841337554,184114.18597393107
2017-10-31,236169346.6801405,-82688.21221229367,141751220.93541166,986068.3406422929,70875610.46770583,1125175.1100820848,23625203.489235282,195783.57377745677
2017-11-01,236254981.3688417,-82688.21221229367,141704637.87293258,986068.3406422929,70921682.9684368,1125175.1100820848,23711348.7396846,195783.57377745677
2017-11-02,236069877.38428366,-82688.21221229367,141434423.0088946,986068.3406422929,70991130.80352412,1125175.1100820848,23727011.784077223,195783.57377745677
2017-11-03,237379319.4381552,-82688.21221229367,142794645.42404175,986068.3406422929,71051947.01955329,1125175.1100820848,23615415.206772484,195783.57377745677
2017-11-06,238117573.710798,-82688.21221229367,143279148.39396703,986068.3406422929,71104041.4802736,1125175.1100820848,23817072.04876964,195783.57377745677
2017-11-07,238141319.557507,-82688.21221229367,143362955.77704468,986068.3406422929,71130125.1943543,1125175.1100820848,23730926.79832032,195783.57377745677
2017-11-08,238749092.8887493,-82688.21221229367,143940624.8719281,986068.3406422929,71078000.68821707,1125175.1100820848,23813155.54081642,195783.57377745677
2017-11-09,238022864.2392153,-82688.21221229367,143186012.3614265,986068.3406422929,71008492.76229595,1125175.1100820848,23911047.327705145,195783.57377745677
2017-11-10,237531054.26161155,-82688.21221229367,143176623.5271284,986068.3406422929,70721855.19276777,1125175.1100820848,23715263.75392769,195783.57377745677
2017-11-13,237752001.4759924,-82688.21221229367,143353672.26620826,986068.3406422929,70730512.56504041,1125175.1100820848,23750504.856956042,195783.57377745677
2017-11-14,237366124.30122522,-82688.21221229367,142831944.9756844,986068.3406422929,70817416.7873527,1125175.1100820848,23799450.750400405,195783.57377745677
2017-11-15,236830983.72338703,-82688.21221229367,142161139.84826046,986068.3406422929,70982447.67803699,1125175.1100820848,23770084.40930189,195783.57377745677
2017-11-16,238550173.21909177,-82688.21221229367,143977849.1925267,986068.3406422929,70886886.08345208,1125175.1100820848,23768126.15532528,195783.57377745677
2017-11-17,238355874.05200642,-82688.21221229367,143428181.0922407,986068.3406422929,70956411.17818287,1125175.1100820848,24053969.99379515,195783.57377745677
2017-11-20,237897163.49604526,-82688.21221229367,143316402.80698323,986068.3406422929,70912944.04431827,1125175.1100820848,23750504.856956042,195783.57377745677
2017-11-21,239553018.46798077,-82688.21221229367,144872271.07530075,986068.3406422929,70973773.13695471,1125175.1100820848,23789662.46793761,195783.57377745677
2017-11-22,240096965.52440208,-82688.21221229367,145049289.721963,986068.3406422929,71121424.90005751,1125175.1100820848,24008939.114593875,195783.57377745677
2017-11-24,240549900.47609472,-82688.21221229367,145580300.5233233,986068.3406422929,71104041.4802736,1125175.1100820848,23948246.684710108,195783.57377745677
2017-11-27,240558514.50212514,-82688.21221229367,145515105.30054492,986068.3406422929,71078000.68821707,1125175.1100820848,24048096.725575443,195783.57377745677
2017-11-28,240927247.4477957,-82688.21221229367,145887754.7541687,986068.3406422929,71078000.68821707,1125175.1100820848,24044180.217622228,195783.57377745677
2017-11-29,238059337.43160704,-82688.21221229367,143344358.6629542,986068.3406422929,70904239.45781907,1125175.1100820848,23893427.52304604,195783.57377745677
2017-11-30,238889239.63233617,-83640.50804913485,143383728.08423117,978138.5405806372,71691864.04211558,1139348.3474335156,23897288.014038533,197335.16362632616
2017-12-01,238568199.3847254,-83640.50804913485,142773854.16691542,978138.5405806372,71884003.90319705,1139348.3474335156,23993981.822662044,197335.16362632616
2017-12-04,236851106.30290616,-83640.50804913485,141128827.40810016,978138.5405806372,71892844.21439502,1139348.3474335156,23913075.188460115,197335.16362632616
2017-12-05,236861866.47763947,-83640.50804913485,141221214.45592415,978138.5405806372,71980925.7024668,1139348.3474335156,23743366.82729765,197335.16362632616
2017-12-06,237529551.52431267,-83640.50804913485,141858879.11363545,978138.5405806372,72060279.88233528,1139348.3474335156,23694033.03639107,197335.16362632616
2017-12-07,237601435.90265167,-83640.50804913485,142339470.86483625,978138.5405806372,71963362.42933454,1139348.3474335156,23382243.116529994,197335.16362632616
2017-12-08,238201420.8095731,-83640.50804913485,142967896.81776515,978138.5405806372,71936893.65096895,1139348.3474335156,23380270.848888163,197335.16362632616
2017-12-11,239164771.1477196,-83640.50804913485,144076884.67147553,978138.5405806372,71884003.90319705,1139348.3474335156,23287523.081096143,197335.16362632616
2017-12-12,238989534.83307827,-83640.50804913485,143882827.0954161,978138.5405806372,71875198.3621513,1139348.3474335156,23315149.883559998,197335.16362632616
2017-12-13,239670787.29855835,-83640.50804913485,144160092.71535578,978138.5405806372,72077904.00323386,1139348.3474335156,23516431.088017814,197335.16362632616
2017-12-14,239548190.76081938,-83640.50804913485,144058422.18712038,978138.5405806372,72104338.01144727,1139348.3474335156,23469071.070300885,197335.16362632616
2017-12-15,241242108.14132783,-83640.50804913485,145694165.46552426,978138.5405806372,72113178.32264523,1139348.3474335156,23518404.861207463,197335.16362632616
2017-12-18,242457577.63526446,-83640.50804913485,146915689.40010586,978138.5405806372,71998588.93978663,1139348.3474335156,23626939.803421073,197335.16362632616
2017-12-19,241384453.4588338,-83640.50804913485,146045161.62120715,978138.5405806372,71778233.1001913,1139348.3474335156,23644699.245484486,197335.16362632616
2017-12-20,241149193.38385335,-83640.50804913485,145887760.36008406,978138.5405806372,71637227.09419541,1139348.3474335156,23707846.437622998,197335.16362632616
2017-12-21,241245247.57499835,-83640.50804913485,145906222.84443918,978138.5405806372,71681272.18450032,1139348.3474335156,23741393.054108,197335.16362632616
2017-12-22,241238178.54098913,-83640.50804913485,145739553.02811435,978138.5405806372,71716550.8501807,1139348.3474335156,23865715.170743186,197335.16362632616
2017-12-26,240686281.2196543,-83640.50804913485,144952337.76956356,978138.5405806372,71788081.74580318,1139348.3474335156,24029502.212336697,197335.16362632616
2017-12-27,241016588.57135007,-83640.50804913485,144970874.87996703,978138.5405806372,72009076.48694527,1139348.3474335156,24120277.712486885,197335.16362632616
2017-12-28,241270675.99758968,-83640.50804913485,145146843.10191292,978138.5405806372,71964848.8533413,1139348.3474335156,24242624.550384603,197335.16362632616
2017-12-29,240645121.7195086,-83640.50804913485,144248539.50782833,978138.5405806372,72079729.4362246,1139348.3474335156,24400493.28350479,197335.16362632616
2018-01-02,243266157.50899005,-83640.50804913485,146776795.3989669,978138.5405806372,71876506.58912799,1139348.3474335156,24696496.028944284,197335.16362632616
2018-01-03,244689075.4002054,-83640.50804913485,148202973.8084698,978138.5405806372,71938367.03616862,1139348.3474335156,24631375.06361612,197335.16362632616
2018-01-04,245039304.20719403,-83640.50804913485,148462269.47597328,978138.5405806372,71903005.79137675,1139348.3474335156,24757669.447893143,197335.16362632616
2018-01-05,246407439.2335682,-83640.50804913485,149953253.14584,978138.5405806372,71805810.1771584,1139348.3474335156,24732016.418618932,197335.16362632616
2018-01-08,246995747.29177243,-83640.50804913485,150536694.5168397,978138.5405806372,71814624.41074222,1139348.3474335156,24728068.87223963,197335.16362632616
2018-01-09,246678460.3215714,-83640.50804913485,150545963.07204142,978138.5405806372,71602522.1360264,1139348.3474335156,24613615.621552702,197335.16362632616
2018-01-10,246394628.45520833,-83640.50804913485,150194056.47856897,978138.5405806372,71611397.21737657,1139348.3474335156,24672815.26731191,197335.16362632616
2018-01-11,247503495.4853992,-83640.50804913485,151222015.36901012,978138.5405806372,71611397.21737657,1139348.3474335156,24753723.40706165,197335.16362632616
2018-01-12,248905855.52631876,-83640.50804913485,152333301.70500886,978138.5405806372,71602522.1360264,1139348.3474335156,25053672.19333263,197335.16362632616
2018-01-16,248565116.59697938,-83640.50804913485,151898067.66597882,978138.5405806372,71655577.04202127,1139348.3474335156,25095112.397028424,197335.16362632616
2018-01-17,249921485.47411758,-83640.50804913485,153537258.6678152,978138.5405806372,71576009.89497055,1139348.3474335156,24891857.419380955,197335.16362632616
2018-01-18,249752667.01566488,-83640.50804913485,153565034.48300108,978138.5405806372,71434669.2262597,1139348.3474335156,24836603.814453237,197335.16362632616
2018-01-19,250194560.7946483,-83640.50804913485,154046641.14845908,978138.5405806372,71284449.12992965,1139348.3474335156,24947111.02430868,197335.16362632616
2018-01-22,251835308.42013764,-83640.50804913485,155695055.92986822,978138.5405806372,71231394.22393477,1139348.3474335156,24992498.774383772,197335.16362632616
2018-01-23,253432467.39015794,-83640.50804913485,156982295.56260315,978138.5405806372,71416992.95013279,1139348.3474335156,25116819.385471143,197335.16362632616
2018-01-24,252640110.4375909,-83640.50804913485,155963605.22736374,978138.5405806372,71337456.22696523,1139348.3474335156,25422689.491311077,197335.16362632616
2018-01-25,252609224.8628812,-83640.50804913485,155908023.7465727,978138.5405806372,71531860.49420902,1139348.3474335156,25252981.13014861,197335.16362632616
2018-01-26,254885771.4208069,-83640.50804913485,158297370.71136263,978138.5405806372,71399325.36654393,1139348.3474335156,25272715.850949496,197335.16362632616
2018-01-29,253877825.17313546,-83640.50804913485,157528707.48842496,978138.5405806372,71302125.40605655,1139348.3474335156,25130632.786703072,197335.16362632616
2018-01-30,252340224.8031202,-83640.50804913485,156232184.37527862,978138.5405806372,71169581.58585341,1139348.3474335156,25022099.35003728,197335.16362632616
2018-01-31,253085301.27975062,-88610.86925212115,151904347.28940162,947112.8256111416,75952173.64470081,1215610.5758962014,25317391.214900274,198334.43722887535
2018-02-01,251666640.36753255,-88610.86925212115,150613093.87363732,947112.8256111416,75741464.53460047,1215610.5758962014,25400692.82854687,198334.43722887535
2018-02-02,248102653.17961612,-88610.86925212115,147609114.89785022,947112.8256111416,75514659.7507142,1215610.5758962014,25067489.400303822,198334.43722887535
2018-02-05,242677073.49244517,-88610.86925212115,141789362.67027402,947112.8256111416,75845365.33173306,1215610.5758962014,25130956.359690197,198334.43722887535
2018-02-06,245924887.89601654,-88610.86925212115,145546612.54769275,947112.8256111416,75599715.0225613,1215610.5758962014,24867171.19501459,198334.43722887535
2018-02-07,243754653.17686364,-88610.86925212115,143663500.3266904,947112.8256111416,75429609.11605342,1215610.5758962014,24750154.603371955,198334.43722887535
2018-02-08,237673794.8097215,-88610.86925212115,137601666.0840109,947112.8256111416,75372900.96430233,1215610.5758962014,24787838.630660377,198334.43722887535
2018-02-09,239819579.80989683,-88610.86925212115,139977989.15877998,947112.8256111416,75184014.45311773,1215610.5758962014,24746187.067251243,198334.43722887535
2018-02-12,242441344.43552944,-88610.86925212115,142461920.29781145,947112.8256111416,75202846.06684421,1215610.5758962014,24865188.94012591,198334.43722887535
2018-02-13,243383584.94740945,-88610.86925212115,143197198.7148867,947112.8256111416,75268990.89279705,1215610.5758962014,25006006.208977804,198334.43722887535
2018-02-14,246245560.42073527,-88610.86925212115,145878411.3050659,947112.8256111416,75023335.94643894,1215610.5758962014,25432424.03848255,198334.43722887535
2018-02-15,249058924.38646713,-88610.86925212115,148586446.42643914,947112.8256111416,75098912.80940722,1215610.5758962014,25462176.019872885,198334.43722887535
2018-02-16,248472767.2895903,-88610.86925212115,147922935.62246183,947112.8256111416,75259568.1301543,1215610.5758962014,25378874.40622629,198334.43722887535
2018-02-20,248351920.83026263,-88610.86925212115,148218778.31431186,947112.8256111416,75184014.45311773,1215610.5758962014,25037738.932085153,198334.43722887535
2018-02-21,247532007.64606303,-88610.86925212115,147797378.42902753,947112.8256111416,74900533.97778475,1215610.5758962014,24922706.10850288,198334.43722887535
2018-02-22,247735509.1883519,-88610.86925212115,147779472.65524012,947112.8256111416,74995007.37508827,1215610.5758962014,25049640.027275622,198334.43722887535
2018-02-23,250924090.6227912,-88610.86925212115,150801386.30840427,947112.8256111416,75193409.39264244,1215610.5758962014,25017905.790996604,198334.43722887535
2018-02-26,253023066.3698247,-88610.86925212115,152801081.15825495,947112.8256111416,75231207.09849925,1215610.5758962014,25079388.982322622,198334.43722887535
2018-02-27,250708550.68999213,-88610.86925212115,150908994.37266666,947112.8256111416,75070579.6008702,1215610.5758962014,24817587.58570737,198334.43722887535
2018-02-28,249721428.7591474,-87433.10165127953,149885317.11647922,946764.0290335637,74942658.55823961,1212012.6195587907,24980886.18607987,199847.08948863897
2018-03-01,247345678.12386423,-87433.10165127953,147438142.44206867,946764.0290335637,75070039.53846982,1212012.6195587907,24924929.24497702,199847.08948863897
2018-03-02,248691601.8450293,-87433.10165127953,148791762.47924542,946764.0290335637,74928446.0384317,1212012.6195587907,25058826.42900346,199847.08948863897
2018-03-05,250251767.93161106,-87433.10165127953,150441101.81076905,946764.0290335637,74881240.49931696,1212012.6195587907,25016858.72317632,199847.08948863897
2018-03-06,251186275.90894502,-87433.10165127953,151077497.8222282,946764.0290335637,74909559.19932458,1212012.6195587907,25286651.989043523,199847.08948863897
2018-03-07,251355170.63878617,-87433.10165127953,151427145.79883188,946764.0290335637,74890681.60713992,1212012.6195587907,25124776.334465656,199847.08948863897
2018-03-08,252213714.9778865,-87433.10165127953,152260707.26848575,946764.0290335637,74975619.21331787,1212012.6195587907,25064821.597734153,199847.08948863897
2018-03-09,255101450.42770916,-87433.10165127953,155218839.23267427,946764.0290335637,74881240.49931696,1212012.6195587907,25088803.797369212,199847.08948863897
2018-03-12,256001604.16903952,-87433.10165127953,156043487.22872716,946764.0290335637,74956746.24459442,1212012.6195587907,25088803.797369212,199847.08948863897
2018-03-13,253943985.08956707,-87433.10165127953,153919032.30597344,946764.0290335637,74975619.21331787,1212012.6195587907,25136766.671927042,199847.08948863897
2018-03-14,254061643.26816672,-87433.10165127953,153892147.4204444,946764.0290335637,75136150.41053657,1212012.6195587907,25120778.538837004,199847.08948863897
2018-03-15,253776774.5207474,-87433.10165127953,153757737.43927178,946764.0290335637,75145568.40105341,1212012.6195587907,24960901.782073464,199847.08948863897
2018-03-16,253193578.60303074,-87433.10165127953,153300593.25996974,946764.0290335637,75079471.39937031,1212012.6195587907,24900947.045341957,199847.08948863897
2018-03-19,249920040.81466764,-87433.10165127953,150029724.05669862,946764.0290335637,75022843.24627751,1212012.6195587907,24954906.613342777,199847.08948863897
2018-03-20,250207523.08021992,-87433.10165127953,150523518.93701473,946764.0290335637,74928446.0384317,1212012.6195587907,24842991.20642478,199847.08948863897
2018-03-21,249985784.8537764,-87433.10165127953,149868111.36759952,946764.0290335637,74928446.0384317,1212012.6195587907,25276660.549396466,199847.08948863897
2018-03-22,246309509.36587462,-87433.10165127953,146169034.26966617,946764.0290335637,75051171.19320759,1212012.6195587907,25176737.004652146,199847.08948863897
2018-03-23,242802293.818785,-87433.10165127953,142317200.17034426,946764.0290335637,75070039.53846982,1212012.6195587907,25502487.2116222,199847.08948863897
2018-03-26,248177313.8140144,-87433.10165127953,147605519.27373955,946764.0290335637,75022843.24627751,1212012.6195587907,25636384.39564864,199847.08948863897
2018-03-27,243497831.97464484,-87433.10165127953,142829053.1414241,946764.0290335637,75277706.92288487,1212012.6195587907,25478505.01198714,199847.08948863897
2018-03-28,241493553.38483658,-87433.10165127953,141185954.68606842,946764.0290335637,75268256.56813948,1212012.6195587907,25126775.232279986,199847.08948863897
2018-03-29,244280209.9394046,-87433.10165127953,143771743.26518136,946764.0290335637,75457134.20613314,1212012.6195587907,25138765.569741372,199847.08948863897
2018-04-02,240416458.1121953,-87433.10165127953,139623698.6914438,946764.0290335637,75447651.48715918,1212012.6195587907,25432541.03524364,199847.08948863897
2018-04-03,241710640.44682235,-87433.10165127953,141194925.94555983,946764.0290335637,75362459.5906138,1212012.6195587907,25240688.012300014,199847.08948863897
2018-04-04,243967308.8998975,-87433.10165127953,143421618.5549815,946764.0290335637,75362459.5906138,1212012.6195587907,25270663.855953485,199847.08948863897
2018-04-05,244550361.43346187,-87433.10165127953,144238667.70644104,946764.0290335637,75258362.36111641,1212012.6195587907,25140764.467555698,199847.08948863897
2018-04-06,241248195.10742188,-87433.10165127953,140629303.2034219,946764.0290335637,75447651.48715918,1212012.6195587907,25258673.518492095,199847.08948863897
2018-04-09,242397452.6245781,-87433.10165127953,141616921.85699934,946764.0290335637,75523356.04126935,1212012.6195587907,25344607.827960704,199847.08948863897
2018-04-10,245449424.822213,-87433.10165127953,144741433.84624857,946764.0290335637,75390861.51292348,1212012.6195587907,25404562.564692214,199847.08948863897
2018-04-11,244869013.53179017,-87433.10165127953,143906384.38991576,946764.0290335637,75447651.48715918,1212012.6195587907,25602410.75636652,199847.08948863897
2018-04-12,246162171.52407974,-87433.10165127953,145639282.11902133,946764.0290335637,75305683.4867618,1212012.6195587907,25304639.019947894,199847.08948863897
2018-04-13,245630598.11135158,-87433.10165127953,144885060.67694697,946764.0290335637,75362459.5906138,1212012.6195587907,25470510.94544212,199847.08948863897
2018-04-16,246780409.91879654,-87433.10165127953,145989435.7221664,946764.0290335637,75371923.81574288,1212012.6195587907,25506483.482538566,199847.08948863897
2018-04-17,249975216.76083377,-87433.10165127953,149131904.6768711,946764.0290335637,75400279.5034403,1212012.6195587907,25530465.68217363,199847.08948863897
2018-04-18,250054429.2080108,-87433.10165127953,149437100.85725078,946764.0290335637,75154311.36623126,1212012.6195587907,25550450.086180035,199847.08948863897
2018-04-19,248450933.22978538,-87433.10165127953,148063414.66961735,946764.0290335637,74974463.34801143,1212012.6195587907,25500488.313807875,199847.08948863897
2018-04-20,245724469.1528022,-87433.10165127953,145720110.1332798,946764.0290335637,74785155.72812377,1212012.6195587907,25306636.393049926,199847.08948863897
2018-04-23,245116642.77462208,-87433.10165127953,145351985.11820665,946764.0290335637,74747298.82760745,1212012.6195587907,25104791.930459257,199847.08948863897
2018-04-24,242026405.17668822,-87433.10165127953,142272358.31935975,946764.0290335637,74614781.18195547,1212012.6195587907,25226698.777024306,199847.08948863897
2018-04-25,241928950.8866652,-87433.10165127953,142442898.92853245,946764.0290335637,74510660.83515193,1212012.6195587907,25062824.224632114,199847.08948863897
2018-04-26,244991282.20590365,-87433.10165127953,145441726.6060661,946764.0290335637,74662097.68413962,1212012.6195587907,24974891.01734918,199847.08948863897
2018-04-27,245300576.0942276,-87433.10165127953,145531540.32628858,946764.0290335637,74775659.13876611,1212012.6195587907,25080809.73082419,199847.08948863897
2018-04-30,244038669.2104745,-85443.4394274657,146474467.58994117,959707.3322474961,73237233.79497059,1186474.9648250507,24412411.2649902,195941.9855730892
2018-05-01,245427565.33879772,-85443.4394274657,148149078.97878337,959707.3322474961,73123946.9435852,1186474.9648250507,24239982.855856616,195941.9855730892
2018-05-02,244551403.56960812,-85443.4394274657,147275390.33656305,959707.3322474961,73133229.8573763,1186474.9648250507,24228226.815096222,195941.9855730892
2018-05-03,244721597.52842042,-85443.4394274657,147257129.30379766,959707.3322474961,73198241.93621369,1186474.9648250507,24351669.72783653,195941.9855730892
2018-05-04,247613047.47691053,-85443.4394274657,150051228.4005916,959707.3322474961,73244647.45308362,1186474.9648250507,24402615.062662773,195941.9855730892
2018-05-07,248828609.55588365,-85443.4394274657,151298089.374777,959707.3322474961,73207470.53749114,1186474.9648250507,24408493.08304297,195941.9855730892
2018-05-08,248622078.3535745,-85443.4394274657,151143346.52535287,959707.3322474961,73151764.00265889,1186474.9648250507,24412411.2649902,195941.9855730892
2018-05-09,250134876.1588006,-85443.4394274657,152790661.5508633,959707.3322474961,73068190.62228209,1186474.9648250507,24361467.42508267,195941.9855730892
2018-05-10,252033617.76894778,-85443.4394274657,154374289.94325694,959707.3322474961,73216753.45128225,1186474.9648250507,24528017.813836053,195941.9855730892
2018-05-11,251927009.91122067,-85443.4394274657,154228670.28822964,959707.3322474961,73291034.86578234,1186474.9648250507,24492748.196636148,195941.9855730892
2018-05-14,251998199.80921185,-85443.4394274657,154492583.947009,959707.3322474961,73198241.93621369,1186474.9648250507,24392817.36541663,195941.9855730892
2018-05-15,249549767.9541841,-85443.4394274657,152781611.5763252,959707.3322474961,72854624.76653017,1186474.9648250507,23998975.050756197,195941.9855730892
2018-05-16,250467021.59261256,-85443.4394274657,153791796.679176,959707.3322474961,72798922.7577407,1186474.9648250507,23961745.59512332,195941.9855730892
2018-05-17,249824189.07474846,-85443.4394274657,153200224.15261346,959707.3322474961,72733946.88724577,1186474.9648250507,23975461.47431669,195941.9855730892
2018-05-18,249237189.3796259,-85443.4394274657,152408453.8883319,959707.3322474961,72928919.75915866,1186474.9648250507,23985259.171562828,195941.9855730892
2018-05-21,250106435.37607637,-85443.4394274657,153263984.005589,959707.3322474961,72928919.75915866,1186474.9648250507,23998975.050756197,195941.9855730892
2018-05-22,249910990.6708301,-85443.4394274657,153063698.4040395,959707.3322474961,72947476.53465526,1186474.9648250507,23985259.171562828,195941.9855730892
2018-05-23,251451725.4672361,-85443.4394274657,154356058.19843504,959707.3322474961,73170379.61671194,1186474.9648250507,24010731.091516595,195941.9855730892
2018-05-24,251760512.7572854,-85443.4394274657,154310603.3101401,959707.3322474961,73318883.60715565,1186474.9648250507,24216469.27941711,195941.9855730892
